price,fixed acidity,volatile acidity,citric acid,residual sugar,free sulfur dioxide,total sulfur dioxide,pH,sulphates,alcohol,quality
12.989758745253102,11.1,0.18,0.48,1.5,7.0,15.0,3.22,0.64,10.1,1
13.39305735520878,8.3,0.705,0.12,2.6,12.0,28.0,3.51,0.72,10.0,0
11.306880664581211,7.4,0.67,0.12,1.6,5.0,21.0,3.39,0.54,9.5,0
12.247618565576987,8.4,0.65,0.6,2.1,12.0,90.0,3.2,0.52,9.2,0
15.31128166260364,10.3,0.53,0.48,2.5,6.0,25.0,3.12,0.59,9.3,1
12.32448811997108,7.6,0.62,0.32,2.2,7.0,54.0,3.36,0.52,9.4,0
13.673534587444298,10.3,0.41,0.42,2.4,6.0,14.0,3.19,0.62,9.5,1
12.70516374641262,10.3,0.43,0.44,2.4,5.0,12.0,3.19,0.63,9.5,1
13.26471885452911,7.4,0.29,0.38,1.7,9.0,30.0,3.41,0.53,9.5,1
12.242341428125878,10.3,0.53,0.48,2.5,6.0,25.0,3.12,0.59,9.3,1
13.199371851528577,7.9,0.53,0.24,2.0,15.0,105.0,3.27,0.54,9.4,1
14.480597165872458,9.0,0.46,0.31,2.8,19.0,98.0,3.32,0.63,9.5,1
11.794082118986035,8.6,0.47,0.3,3.0,30.0,135.0,3.3,0.53,9.4,0
13.610899225872176,7.4,0.36,0.29,2.6,26.0,72.0,3.39,0.68,11.0,0
13.305025514292232,7.1,0.35,0.29,2.5,20.0,53.0,3.42,0.65,11.0,1
11.520170163804494,9.6,0.56,0.23,3.4,37.0,92.0,3.3,0.65,10.1,0
14.837849864468767,9.6,0.77,0.12,2.9,30.0,74.0,3.3,0.64,10.4,1
15.981210112612622,9.8,0.66,0.39,3.2,21.0,59.0,3.37,0.71,11.5,1
12.371500972895237,9.6,0.77,0.12,2.9,30.0,74.0,3.3,0.64,10.4,1
13.505900683443798,9.8,0.66,0.39,3.2,21.0,59.0,3.37,0.71,11.5,1
13.774050288924677,9.3,0.61,0.26,3.4,25.0,87.0,3.24,0.62,9.7,0
11.059910168227539,7.8,0.62,0.05,2.3,6.0,18.0,3.29,0.63,9.3,0
12.585669264194797,10.3,0.59,0.42,2.8,35.0,73.0,3.28,0.7,9.5,1
14.294823695512923,10.0,0.49,0.2,11.0,13.0,50.0,3.16,0.69,9.2,1
13.231702533903096,10.0,0.49,0.2,11.0,13.0,50.0,3.16,0.69,9.2,1
17.971643509515044,11.6,0.53,0.66,3.65,6.0,14.0,3.05,0.74,11.5,1
13.4625668382631,10.3,0.44,0.5,4.5,5.0,13.0,3.28,0.83,11.5,0
13.04528246169563,13.4,0.27,0.62,2.6,6.0,21.0,3.16,0.67,9.7,1
12.317373476618389,10.7,0.46,0.39,2.0,7.0,15.0,3.18,0.62,9.5,0
14.28053571657162,10.2,0.36,0.64,2.9,10.0,41.0,3.23,0.66,12.5,1
16.678419642105904,10.2,0.36,0.64,2.9,10.0,41.0,3.23,0.66,12.5,1
14.968937922972566,8.0,0.58,0.28,3.2,21.0,114.0,3.22,0.54,9.4,1
14.199898372333548,8.4,0.56,0.08,2.1,16.0,44.0,3.13,0.52,11.0,0
16.436920056161433,7.9,0.65,0.01,2.5,17.0,38.0,3.34,0.74,11.7,1
18.035604931026764,11.9,0.695,0.53,3.4,7.0,21.0,3.17,0.84,12.2,1
16.32045456658507,8.9,0.43,0.45,1.9,6.0,16.0,3.35,0.7,12.5,1
12.858812462635674,7.8,0.43,0.32,2.8,29.0,58.0,3.31,0.64,10.3,0
15.67489401394655,12.4,0.49,0.58,3.0,28.0,99.0,3.16,1.0,11.5,1
17.81004244975801,12.5,0.28,0.54,2.3,12.0,29.0,3.11,1.36,9.8,1
13.737707932374613,12.2,0.34,0.5,2.4,10.0,21.0,3.12,1.18,9.2,1
14.69473132440924,10.6,0.42,0.48,2.7,5.0,18.0,3.21,0.87,11.3,1
13.591856272593656,10.9,0.39,0.47,1.8,6.0,14.0,3.3,0.75,9.8,1
15.558856213575076,10.9,0.39,0.47,1.8,6.0,14.0,3.3,0.75,9.8,1
14.21741234869837,11.9,0.57,0.5,2.6,6.0,32.0,3.12,0.78,10.7,1
12.725569204831455,7.0,0.685,0.0,1.9,40.0,63.0,3.6,0.81,9.9,0
16.49436390273502,6.6,0.815,0.02,2.7,17.0,34.0,3.58,0.89,12.3,1
14.940856304886134,13.8,0.49,0.67,3.0,6.0,15.0,3.02,0.93,12.0,1
15.424521283907737,9.6,0.56,0.31,2.8,15.0,46.0,3.11,0.92,10.0,1
14.38109230571065,9.1,0.785,0.0,2.6,11.0,28.0,3.36,0.86,9.4,1
13.347206365130592,10.7,0.67,0.22,2.7,17.0,34.0,3.28,0.98,9.9,1
14.679328786856322,9.1,0.795,0.0,2.6,11.0,26.0,3.35,0.83,9.4,1
11.92552688286109,7.7,0.665,0.0,2.4,8.0,19.0,3.27,0.73,9.3,0
15.702981981695457,13.5,0.53,0.79,4.8,23.0,77.0,3.18,0.77,13.0,0
13.67043396348025,6.1,0.21,0.4,1.4,40.5,165.0,3.25,0.59,11.9,1
15.510474165215186,6.7,0.75,0.01,2.4,17.0,32.0,3.55,0.61,12.8,1
12.330656441620015,11.5,0.41,0.52,3.0,29.0,55.0,3.26,0.88,11.0,0
17.0934067273011,10.5,0.42,0.66,2.95,12.0,29.0,3.24,0.75,11.7,1
18.264150349569565,11.9,0.43,0.66,3.1,10.0,23.0,3.15,0.85,10.4,1
13.859944495089252,12.6,0.38,0.66,2.6,10.0,41.0,3.17,0.68,9.8,1
11.214334106180656,8.2,0.7,0.23,2.0,14.0,81.0,3.19,0.7,9.4,0
13.773273809020242,8.6,0.45,0.31,2.6,21.0,50.0,3.37,0.91,9.9,1
11.12580435539897,11.9,0.58,0.66,2.5,6.0,37.0,3.05,0.56,10.0,0
11.648724885329232,12.5,0.46,0.63,2.0,6.0,15.0,2.99,0.87,10.2,0
16.799335828643965,12.8,0.615,0.66,5.8,7.0,42.0,3.07,0.73,10.0,1
14.573397332220184,10.0,0.42,0.5,3.4,7.0,21.0,3.26,0.93,11.8,1
15.528691664056943,12.8,0.615,0.66,5.8,7.0,42.0,3.07,0.73,10.0,1
10.751334053573917,10.4,0.575,0.61,2.6,11.0,24.0,3.16,0.69,9.0,0
11.689457154777017,10.3,0.34,0.52,2.8,15.0,75.0,3.18,0.64,9.4,0
15.154448075122811,9.4,0.27,0.53,2.4,6.0,18.0,3.2,1.13,12.0,1
10.758849972770204,6.9,0.765,0.02,2.3,35.0,63.0,3.57,0.78,9.9,0
13.674945943061717,7.9,0.24,0.4,1.6,11.0,25.0,3.32,0.87,8.7,1
14.414582457013806,9.1,0.28,0.48,1.8,26.0,46.0,3.32,1.04,10.6,1
12.533114758341327,7.4,0.55,0.22,2.2,12.0,72.0,3.05,0.63,9.2,0
14.603762433187999,14.0,0.41,0.63,3.8,6.0,47.0,3.01,0.81,10.8,1
15.688176088303916,11.5,0.54,0.71,4.4,6.0,15.0,3.01,0.83,11.8,1
13.048682950828429,11.5,0.45,0.5,3.0,19.0,47.0,3.26,1.11,11.0,1
16.666534286954388,9.4,0.27,0.53,2.4,6.0,18.0,3.2,1.13,12.0,1
16.6361651840239,11.4,0.625,0.66,6.2,6.0,24.0,3.11,0.99,13.3,1
14.119936799998486,8.3,0.42,0.38,2.5,24.0,60.0,3.31,0.7,10.8,1
13.04861301200391,8.3,0.26,0.42,2.0,11.0,27.0,3.21,0.8,9.4,1
13.484857578058165,13.7,0.415,0.68,2.9,17.0,43.0,3.06,0.8,10.0,1
13.140835079143063,8.3,0.26,0.42,2.0,11.0,27.0,3.21,0.8,9.4,1
13.959667954057917,8.3,0.26,0.42,2.0,11.0,27.0,3.21,0.8,9.4,1
12.552419081844652,7.7,0.51,0.28,2.1,23.0,54.0,3.42,0.74,9.2,0
15.586006623446066,7.4,0.63,0.07,2.4,11.0,37.0,3.43,0.76,9.7,1
13.662204457028219,7.8,0.54,0.26,2.0,23.0,48.0,3.41,0.74,9.2,1
13.972474861859856,8.3,0.66,0.15,1.9,17.0,42.0,3.31,0.54,9.6,1
12.885253826107379,7.8,0.46,0.26,1.9,23.0,53.0,3.43,0.74,9.2,1
16.79406423545202,9.6,0.38,0.31,2.5,16.0,49.0,3.19,0.7,10.0,1
17.435492023347273,5.6,0.85,0.05,1.4,12.0,88.0,3.56,0.82,12.9,1
14.025761166090502,13.7,0.415,0.68,2.9,17.0,43.0,3.06,0.8,10.0,1
14.64256306132384,9.5,0.37,0.52,2.0,6.0,26.0,3.18,0.51,9.5,0
12.47825795728781,8.4,0.665,0.61,2.0,13.0,95.0,3.16,0.54,9.1,0
11.616542031679606,12.7,0.6,0.65,2.3,6.0,25.0,3.03,0.57,9.9,0
16.600801609846407,12.0,0.37,0.76,4.2,7.0,38.0,3.22,0.6,13.0,1
13.197906103756958,6.6,0.735,0.02,7.9,68.0,124.0,3.47,0.53,9.9,0
15.014310586863894,11.5,0.59,0.59,2.6,13.0,49.0,3.18,0.65,11.0,1
10.655695142603307,11.5,0.59,0.59,2.6,13.0,49.0,3.18,0.65,11.0,1
12.558564835416792,8.7,0.765,0.22,2.3,9.0,42.0,3.1,0.55,9.4,0
12.655850326615063,6.6,0.735,0.02,7.9,68.0,124.0,3.47,0.53,9.9,0
13.317698735572087,7.7,0.26,0.3,1.7,20.0,38.0,3.29,0.47,10.8,1
14.848858313663285,12.2,0.48,0.54,2.6,19.0,64.0,3.1,0.61,10.5,1
15.357534007189878,11.4,0.6,0.49,2.7,10.0,41.0,3.15,0.63,10.5,1
12.474491673585398,7.7,0.69,0.05,2.7,15.0,27.0,3.26,0.61,9.1,0
14.481466003378316,8.7,0.31,0.46,1.4,11.0,25.0,3.36,0.76,10.1,1
14.21786640953731,9.8,0.44,0.47,2.5,9.0,28.0,3.24,0.65,10.8,1
15.252479220931425,12.0,0.39,0.66,3.0,12.0,30.0,3.18,0.63,10.8,1
13.950241585499587,10.4,0.34,0.58,3.7,6.0,16.0,3.19,0.7,11.3,1
9.042478504802332,12.5,0.46,0.49,4.5,26.0,49.0,3.05,0.57,9.6,0
15.030806036496559,9.0,0.43,0.34,2.5,26.0,86.0,3.38,0.62,9.5,1
10.58230477540398,9.1,0.45,0.35,2.4,23.0,78.0,3.38,0.62,9.5,0
11.738361142154861,7.1,0.735,0.16,1.9,15.0,77.0,3.27,0.64,9.3,0
15.725814421129172,9.9,0.4,0.53,6.7,6.0,19.0,3.27,0.82,11.7,1
12.462011669733506,8.8,0.52,0.34,2.7,24.0,122.0,3.26,0.61,9.5,0
11.472729092757435,8.6,0.725,0.24,6.6,31.0,134.0,3.32,1.07,9.3,0
14.875021451957846,10.6,0.48,0.64,2.2,6.0,20.0,3.26,0.66,11.7,1
12.377978156486344,7.0,0.58,0.12,1.9,34.0,124.0,3.44,0.48,10.5,0
14.588321894317758,11.9,0.38,0.51,2.0,7.0,20.0,3.24,0.76,10.4,1
14.148641633074691,6.8,0.77,0.0,1.8,34.0,52.0,3.62,0.68,9.9,0
16.386936335047956,9.5,0.56,0.33,2.4,35.0,67.0,3.28,0.73,11.8,1
16.126132245137857,6.6,0.84,0.03,2.3,32.0,48.0,3.52,0.56,12.3,1
12.084505653518693,7.7,0.96,0.2,2.0,15.0,60.0,3.36,0.44,10.9,0
15.17751395177605,10.5,0.24,0.47,2.1,6.0,24.0,3.15,0.9,11.0,1
13.862544003798059,7.7,0.96,0.2,2.0,15.0,60.0,3.36,0.44,10.9,0
16.268833771870774,6.6,0.84,0.03,2.3,32.0,48.0,3.52,0.56,12.3,1
15.217552642025844,6.4,0.67,0.08,2.1,19.0,48.0,3.49,0.49,11.4,1
14.24266296306219,9.5,0.78,0.22,1.9,6.0,32.0,3.26,0.56,10.6,1
14.24337458241769,9.1,0.52,0.33,1.3,9.0,30.0,3.24,0.6,9.3,0
15.219055324880808,12.8,0.84,0.63,2.4,13.0,35.0,3.1,0.6,10.4,1
16.049034866738634,10.5,0.24,0.47,2.1,6.0,24.0,3.15,0.9,11.0,1
11.276308523650222,7.8,0.55,0.35,2.2,21.0,66.0,3.25,0.56,9.2,0
14.345799047010685,11.9,0.37,0.69,2.3,12.0,24.0,3.0,0.65,12.8,1
11.002248585503878,12.3,0.39,0.63,2.3,6.0,18.0,3.16,0.49,9.5,0
13.72143208435714,10.4,0.41,0.55,3.2,22.0,54.0,3.15,0.89,9.9,1
12.466085119142003,12.3,0.39,0.63,2.3,6.0,18.0,3.16,0.49,9.5,0
12.516598101462895,8.0,0.67,0.3,2.0,38.0,62.0,3.26,0.56,10.2,1
15.160560868120522,11.1,0.45,0.73,3.2,6.0,22.0,3.17,0.66,11.2,1
14.084472090278176,10.4,0.41,0.55,3.2,22.0,54.0,3.15,0.89,9.9,1
11.317944490352293,7.0,0.62,0.18,1.5,7.0,50.0,3.08,0.6,9.3,0
18.378601310975395,12.6,0.31,0.72,2.2,6.0,29.0,2.88,0.82,9.8,1
15.601079984973707,11.9,0.4,0.65,2.15,7.0,27.0,3.06,0.68,11.3,1
16.4377991753281,15.6,0.685,0.76,3.7,6.0,43.0,2.95,0.68,11.2,1
17.52862683183152,10.0,0.44,0.49,2.7,11.0,19.0,3.23,0.63,11.6,1
18.55648446751998,5.3,0.57,0.01,1.7,5.0,27.0,3.57,0.84,12.5,1
13.778184103678994,9.5,0.735,0.1,2.1,6.0,31.0,3.23,0.56,10.1,1
10.869354638986565,12.5,0.38,0.6,2.6,31.0,72.0,3.1,0.73,10.5,0
13.433551988069521,9.3,0.48,0.29,2.1,6.0,16.0,3.22,0.72,11.2,0
14.579045556544806,8.6,0.53,0.22,2.0,7.0,27.0,3.2,0.56,10.2,1
13.789140011378565,11.9,0.39,0.69,2.8,17.0,35.0,3.1,0.61,10.8,1
14.300531439467294,11.9,0.39,0.69,2.8,17.0,35.0,3.1,0.61,10.8,1
12.581763680499432,8.4,0.37,0.53,1.8,9.0,26.0,3.06,1.06,9.1,1
14.273199750544263,6.8,0.56,0.03,1.7,18.0,35.0,3.44,0.63,10.0,1
17.380289379960914,10.4,0.33,0.63,2.8,5.0,22.0,3.26,0.74,11.2,1
13.544942036361391,7.0,0.23,0.4,1.6,21.0,67.0,3.5,0.63,11.1,0
20.186775598974886,11.3,0.62,0.67,5.2,6.0,19.0,3.22,0.69,13.4,1
12.33820931703154,8.9,0.59,0.39,2.3,5.0,22.0,3.37,0.58,10.3,0
12.568108011250898,9.2,0.63,0.21,2.7,29.0,65.0,3.28,0.58,9.6,0
13.775702799312977,10.4,0.33,0.63,2.8,5.0,22.0,3.26,0.74,11.2,1
9.779253067362854,11.6,0.58,0.66,2.2,10.0,47.0,3.25,0.57,9.0,0
15.21452271193572,9.2,0.43,0.52,2.3,14.0,23.0,3.35,0.61,11.3,1
12.101389737847986,8.3,0.615,0.22,2.6,6.0,19.0,3.26,0.61,9.3,0
12.572060882454865,11.0,0.26,0.68,2.55,10.0,25.0,3.18,0.61,11.8,0
11.769673027014072,8.1,0.66,0.7,2.2,25.0,129.0,3.08,0.53,9.0,0
12.585220466845703,11.5,0.315,0.54,2.1,5.0,15.0,2.98,0.7,9.2,1
12.613285352003945,10.0,0.29,0.4,2.9,10.0,26.0,3.48,0.91,9.7,0
15.702935225839385,10.3,0.5,0.42,2.0,21.0,51.0,3.16,0.72,11.5,1
16.19609380223236,8.8,0.46,0.45,2.6,7.0,18.0,3.32,0.79,14.0,1
13.721409850099185,11.4,0.36,0.69,2.1,6.0,21.0,3.17,0.62,9.2,1
12.38294749958974,8.7,0.82,0.02,1.2,36.0,48.0,3.2,0.58,9.8,0
12.349650939044949,13.0,0.32,0.65,2.6,15.0,47.0,3.05,0.61,10.6,0
14.778917819207702,9.6,0.54,0.42,2.4,25.0,52.0,3.2,0.71,11.4,1
13.785598654314553,12.5,0.37,0.55,2.6,25.0,68.0,3.15,0.82,10.4,1
14.033093670161952,9.9,0.35,0.55,2.1,5.0,14.0,3.26,0.79,10.6,0
13.622429474651227,10.5,0.28,0.51,1.7,10.0,24.0,3.2,0.89,9.4,1
11.117244031516334,9.6,0.68,0.24,2.2,5.0,28.0,3.14,0.6,10.2,0
10.880925882569446,9.3,0.27,0.41,2.0,6.0,16.0,3.28,0.7,9.7,0
14.39232096295705,10.4,0.24,0.49,1.8,6.0,20.0,3.18,1.06,11.0,1
13.035629383214943,9.6,0.68,0.24,2.2,5.0,28.0,3.14,0.6,10.2,0
13.872453360248254,9.4,0.685,0.11,2.7,6.0,31.0,3.19,0.7,10.1,1
10.179840291183519,10.6,0.28,0.39,15.5,6.0,23.0,3.12,0.66,9.2,0
17.791379728078905,9.4,0.3,0.56,2.8,6.0,17.0,3.15,0.92,11.7,1
10.461159681372271,10.6,0.36,0.59,2.2,6.0,18.0,3.04,1.05,9.4,0
13.015957165816706,10.6,0.36,0.6,2.2,7.0,18.0,3.04,1.06,9.4,0
16.087930535239664,10.6,0.44,0.68,4.1,6.0,24.0,3.06,0.66,13.4,1
12.983039938857559,10.2,0.67,0.39,1.9,6.0,17.0,3.17,0.47,10.0,0
12.854288395149684,10.2,0.67,0.39,1.9,6.0,17.0,3.17,0.47,10.0,0
12.609195649676913,10.2,0.645,0.36,1.8,5.0,14.0,3.17,0.42,10.0,1
15.367737141230538,11.6,0.32,0.55,2.8,35.0,67.0,3.32,0.92,10.8,1
13.903033626872606,9.3,0.39,0.4,2.6,10.0,26.0,3.34,0.75,10.2,1
14.1663104629153,9.3,0.775,0.27,2.8,24.0,56.0,3.31,0.67,10.6,1
15.317315757629927,9.2,0.41,0.5,2.5,12.0,25.0,3.34,0.79,13.3,1
17.980305995506708,8.9,0.4,0.51,2.6,13.0,27.0,3.32,0.9,13.4,1
13.425738994054605,8.7,0.69,0.31,3.0,23.0,81.0,3.48,0.74,11.6,1
15.036594022727694,6.5,0.39,0.23,8.3,28.0,91.0,3.44,0.55,12.1,1
16.96158309644467,10.7,0.35,0.53,2.6,5.0,16.0,3.15,0.65,11.0,1
14.024368184712568,7.8,0.52,0.25,1.9,14.0,38.0,3.43,0.65,9.0,1
15.08897174790265,7.2,0.34,0.32,2.5,43.0,113.0,3.32,0.79,11.1,0
18.125422352284627,10.7,0.35,0.53,2.6,5.0,16.0,3.15,0.65,11.0,1
17.156386779428615,8.7,0.69,0.31,3.0,23.0,81.0,3.48,0.74,11.6,1
15.108750585655322,7.8,0.52,0.25,1.9,14.0,38.0,3.43,0.65,9.0,1
16.070237790049703,10.4,0.44,0.73,6.55,38.0,76.0,3.17,0.85,12.0,1
18.621835778138326,10.4,0.44,0.73,6.55,38.0,76.0,3.17,0.85,12.0,1
15.933095907073396,10.5,0.26,0.47,1.9,6.0,24.0,3.18,1.04,10.9,1
16.879010099934842,10.5,0.24,0.42,1.8,6.0,22.0,3.21,1.05,10.8,1
16.120437865195928,10.2,0.49,0.63,2.9,10.0,26.0,3.16,0.78,12.5,1
15.334672377507042,10.4,0.24,0.46,1.8,6.0,21.0,3.25,1.02,10.8,1
13.918273258689345,11.2,0.67,0.55,2.3,6.0,13.0,3.17,0.71,9.5,1
13.7729594159052,10.0,0.59,0.31,2.2,26.0,62.0,3.18,0.63,10.2,1
13.609615380617326,13.3,0.29,0.75,2.8,23.0,43.0,3.04,0.68,11.4,1
12.685216310051281,12.4,0.42,0.49,4.6,19.0,43.0,3.02,0.61,9.5,0
13.354309195983006,10.0,0.59,0.31,2.2,26.0,62.0,3.18,0.63,10.2,1
13.984782086098358,10.7,0.4,0.48,2.1,15.0,49.0,3.03,0.81,9.7,1
16.663725710450176,10.5,0.51,0.64,2.4,6.0,15.0,3.09,0.66,11.8,1
16.350104795779167,10.5,0.51,0.64,2.4,6.0,15.0,3.09,0.66,11.8,1
10.469275398243397,8.5,0.655,0.49,6.1,34.0,151.0,3.31,1.14,9.3,0
14.484898746262843,12.5,0.6,0.49,4.3,5.0,14.0,3.25,0.74,11.9,1
11.15091368122535,10.4,0.61,0.49,2.1,5.0,16.0,3.16,0.63,8.4,0
14.41863511258765,10.9,0.21,0.49,2.8,11.0,32.0,3.22,0.68,11.7,1
14.020928461156497,7.3,0.365,0.49,2.5,39.0,106.0,3.36,0.78,11.0,0
13.922187098154646,9.8,0.25,0.49,2.7,15.0,33.0,3.42,0.9,10.0,1
11.616448634693066,7.6,0.41,0.49,2.0,16.0,43.0,3.48,0.64,9.1,0
11.24681821036895,8.2,0.39,0.49,2.3,47.0,133.0,3.38,0.99,9.8,0
12.18701767547849,9.3,0.4,0.49,2.5,38.0,142.0,3.22,0.55,9.4,0
13.042019076193238,9.2,0.43,0.49,2.4,23.0,116.0,3.23,0.64,9.5,0
12.932644510862344,10.4,0.64,0.24,2.8,29.0,53.0,3.24,0.67,9.9,0
12.47077331056271,7.3,0.365,0.49,2.5,39.0,106.0,3.36,0.78,11.0,0
16.74105143485007,7.0,0.38,0.49,2.5,33.0,85.0,3.39,0.77,11.4,1
13.63414059635364,8.2,0.42,0.49,2.6,32.0,55.0,3.34,0.75,8.7,1
13.535839569097254,9.9,0.63,0.24,2.4,6.0,33.0,3.09,0.57,9.4,0
13.009144692153695,9.1,0.22,0.24,2.1,1.0,28.0,3.41,0.87,10.3,1
11.915700821593859,11.9,0.38,0.49,2.7,12.0,42.0,3.16,0.61,10.3,0
12.565441753486285,11.9,0.38,0.49,2.7,12.0,42.0,3.16,0.61,10.3,0
13.838268730856392,10.3,0.27,0.24,2.1,15.0,33.0,3.22,0.66,12.8,1
13.825747946867452,10.0,0.48,0.24,2.7,13.0,32.0,3.28,0.56,10.0,1
12.848202476327424,9.1,0.22,0.24,2.1,1.0,28.0,3.41,0.87,10.3,1
12.77512150337172,9.9,0.63,0.24,2.4,6.0,33.0,3.09,0.57,9.4,0
13.996571260295509,8.1,0.825,0.24,2.1,5.0,13.0,3.37,0.77,10.7,1
14.844513110773605,12.9,0.35,0.49,5.8,5.0,35.0,3.2,0.66,12.0,1
12.691703714959814,11.2,0.5,0.74,5.15,5.0,17.0,3.22,0.62,11.2,0
11.278040975836793,9.2,0.59,0.24,3.3,20.0,47.0,3.26,0.67,9.6,0
14.9403332836775,9.5,0.46,0.49,6.3,5.0,17.0,3.21,0.73,11.0,1
13.299938191995656,9.3,0.715,0.24,2.1,5.0,20.0,3.12,0.59,9.9,0
13.795853143362981,11.2,0.66,0.24,2.5,16.0,53.0,3.06,0.72,11.0,1
13.216777142233301,14.3,0.31,0.74,1.8,6.0,15.0,2.86,0.79,8.4,1
14.07241890855165,9.1,0.47,0.49,2.6,38.0,106.0,3.08,0.59,9.1,0
11.108715941607585,7.5,0.55,0.24,2.0,10.0,28.0,3.45,0.78,9.5,1
14.683227701586272,10.6,0.31,0.49,2.5,6.0,21.0,3.26,0.86,10.7,1
14.95407958419362,12.4,0.35,0.49,2.6,27.0,69.0,3.12,0.75,10.4,1
15.9054738183878,9.0,0.53,0.49,1.9,6.0,25.0,3.27,0.61,9.4,1
12.320500492890435,6.8,0.51,0.01,2.1,9.0,25.0,3.33,0.56,9.5,1
14.25601466132449,9.4,0.43,0.24,2.8,14.0,45.0,3.19,0.73,10.0,1
13.873135146015969,9.5,0.46,0.24,2.7,14.0,44.0,3.12,0.74,10.0,1
13.700961917337455,5.0,1.04,0.24,1.6,32.0,96.0,3.74,0.62,11.5,0
11.80530454904039,15.5,0.645,0.49,4.2,10.0,23.0,2.92,0.74,11.1,0
12.812434341836088,15.5,0.645,0.49,4.2,10.0,23.0,2.92,0.74,11.1,0
14.786476284897521,10.9,0.53,0.49,4.6,10.0,17.0,3.07,0.56,11.7,1
12.781575503961859,15.6,0.645,0.49,4.2,10.0,23.0,2.92,0.74,11.1,0
16.587440144121075,10.9,0.53,0.49,4.6,10.0,17.0,3.07,0.56,11.7,1
15.243240348476277,13.0,0.47,0.49,4.3,6.0,47.0,3.3,0.68,12.7,1
14.415693926889652,12.7,0.6,0.49,2.8,5.0,19.0,3.14,0.57,11.4,0
10.950001311803053,9.0,0.44,0.49,2.4,26.0,121.0,3.23,0.58,9.2,0
12.933103329032294,9.0,0.54,0.49,2.9,41.0,110.0,3.08,0.61,9.2,0
15.73674357764446,7.6,0.29,0.49,2.7,25.0,60.0,3.31,0.61,10.1,1
16.861738134945572,13.0,0.47,0.49,4.3,6.0,47.0,3.3,0.68,12.7,1
13.803013365142931,12.7,0.6,0.49,2.8,5.0,19.0,3.14,0.57,11.4,0
12.61891027042942,8.7,0.7,0.24,2.5,5.0,15.0,3.32,0.6,9.0,1
12.21933367482387,8.7,0.7,0.24,2.5,5.0,15.0,3.32,0.6,9.0,1
13.604966263337888,9.8,0.5,0.49,2.6,5.0,20.0,3.31,0.79,10.7,1
15.810556348698638,6.2,0.36,0.24,2.2,19.0,42.0,3.57,0.57,11.7,1
13.989392418499008,11.5,0.35,0.49,3.3,10.0,37.0,3.32,0.91,11.0,1
13.824257567398165,6.2,0.36,0.24,2.2,19.0,42.0,3.57,0.57,11.7,1
12.793868254626963,10.2,0.24,0.49,2.4,10.0,28.0,3.14,0.61,10.4,0
11.016262236530537,10.5,0.59,0.49,2.1,14.0,47.0,3.3,0.56,9.6,0
12.381017573373997,10.6,0.34,0.49,3.2,20.0,78.0,3.19,0.7,10.0,1
13.292216271553043,12.3,0.27,0.49,3.1,28.0,46.0,3.2,0.8,10.2,1
10.973203659705666,9.9,0.5,0.24,2.3,6.0,14.0,3.34,0.52,10.0,0
11.693840503486284,8.8,0.44,0.49,2.8,18.0,111.0,3.3,0.6,9.5,0
13.101145579089136,8.8,0.47,0.49,2.9,17.0,110.0,3.29,0.6,9.8,0
14.25518307519603,10.6,0.31,0.49,2.2,18.0,40.0,3.14,0.51,9.8,1
12.719411849832756,12.3,0.5,0.49,2.2,5.0,14.0,3.19,0.44,9.6,0
12.44069636670278,12.3,0.5,0.49,2.2,5.0,14.0,3.19,0.44,9.6,0
13.983760721253557,11.7,0.49,0.49,2.2,5.0,15.0,3.19,0.43,9.2,0
15.431524675692314,12.0,0.28,0.49,1.9,10.0,21.0,2.98,0.66,9.9,1
16.085083579710624,11.8,0.33,0.49,3.4,54.0,80.0,3.3,0.76,10.7,1
13.133740804896226,7.6,0.51,0.24,2.4,8.0,38.0,3.47,0.66,9.6,1
17.060484102477872,11.1,0.31,0.49,2.7,16.0,47.0,3.12,1.02,10.6,1
11.915657032161906,7.3,0.73,0.24,1.9,18.0,102.0,3.26,0.59,9.3,0
19.730160025733266,5.0,0.42,0.24,2.0,19.0,50.0,3.72,0.74,14.0,1
14.713858568144122,10.2,0.29,0.49,2.6,5.0,13.0,3.05,0.74,10.5,1
13.276528314816407,9.0,0.45,0.49,2.6,21.0,75.0,3.35,0.57,9.7,0
14.92558419625424,6.6,0.39,0.49,1.7,23.0,149.0,3.12,0.5,11.5,1
11.352113247867512,9.0,0.45,0.49,2.6,21.0,75.0,3.35,0.57,9.7,0
13.421538126459602,9.9,0.49,0.58,3.5,9.0,43.0,3.29,0.58,9.0,0
15.140075964817338,7.9,0.72,0.17,2.6,20.0,38.0,3.4,0.53,9.5,0
13.099725355536567,8.9,0.595,0.41,7.9,30.0,109.0,3.27,0.57,9.3,0
15.219108763756209,12.4,0.4,0.51,2.0,6.0,24.0,3.04,0.6,9.3,1
13.941939191842055,11.9,0.58,0.58,1.9,5.0,18.0,3.09,0.63,10.0,1
13.918746187486859,8.5,0.585,0.18,2.1,5.0,30.0,3.2,0.48,9.8,1
13.546582501377397,12.7,0.59,0.45,2.3,11.0,22.0,3.0,0.7,9.3,1
11.381193899989235,8.2,0.915,0.27,2.1,7.0,23.0,3.26,0.47,10.0,0
14.427232055562966,13.2,0.46,0.52,2.2,12.0,35.0,3.1,0.56,9.0,1
12.081146811906333,7.7,0.835,0.0,2.6,6.0,14.0,3.3,0.52,9.3,0
